5d11ce3009b4dfa96849f8d3,1.12637E+18,modiji   distraction &amp; fakery is your last resort  you have made indian air force jets your own taxi!  you have paid as low as 744 for using iaf jets for election trips!  scared of your own sins haunting u  you are shamelessly pointing fingers on others! https://t.co/6vd4zbjsbq 
5d11ce3509b4dfa96849fc6b,1.12637E+18,"and guttermouth @sherryontopp as tasted dinosaur eggs on his face.. at a rally of his... people chanted ""modi modi modi modi""... pakpremi got his balls soundly kicked... "
5d11ce3709b4dfa96849fd94,1.1264E+18,#sabsebadajhootamodi modi says cong did not fight terrorism. it was in cong rule:   masood azhar was arrested and imprisoned   hafiz saeed was declared global terrorist   terrorism in kashmir was controlled.   modis pig headed policies in kashmir have revived terror 
5d11ce3809b4dfa96849fe52,1.12639E+18,congress misusing navy: defence minister @nsitharaman at a press conference | #modiinsviraatattack https://t.co/yfwng65k4t 
5d11ce4209b4dfa9684a04c9,1.1264E+18,at age of 42  rajiv gandhi enslaved muslims women to islamic zealots by passing a law to overturn the shah bano judgement and made them to suffer the horrors of triple talaq-halala.  at the age of 67  modi finally freed those women by passing a law to make triple talaq criminal https://t.co/vzhqarb9ha 
5d11ce4309b4dfa9684a0520,1.12641E+18,@rahulroushan rss bjp isi agents are going mental knowing that their anti india agenda is over  modi is now in quic https://t.co/lnchhuhon2 
5d11ce4309b4dfa9684a0549,1.12641E+18,energetic supporters  supporting hon'ble pm @narendramodi  @anupampkher @piyushgoyal @yashodhararaje https://t.co/1wai6dl2nm 
5d11ce4309b4dfa9684a05a2,1.12634E+18,i will slap modi - aaj tak  abp  news18 misreport mamata banerjee\'s statement https://t.co/bv7kbyyuec via @altnews 
5d11ce4509b4dfa9684a06bd,1.12641E+18,@narendramodi massive crowd in pm modis really in purulia. good bye didi!  #deshkishaanmodi   https://t.co/ba05ehpyos 
5d11ce4509b4dfa9684a0703,1.1264E+18,#chattisgarh #madhyapradesh #rajasthan loan were waived off in just 2 days  @rahulgandhi liar again @officeofknath said we don't have jadu ki chadi to do it in 2 or 10 days shame @jeetensingh @road2india @lillymarypinto @singh_harmeet84 @nitinipf #modihiaayega #deshkishaanmodi https://t.co/er1wqmgfgd 
